,Date,State,Population,Pop (mil),3 Day Pos Inc Avg,7 Day Pos Inc Avg,Positive Cases,Positive Cases per Mil,Positives Increase,Negative Cases,Negatives Increase,3 Day Testing Inc Avg,Total Tests,Tests per Mil,Total Tests Increase,Hospitalized,Hospitalized per Mil,Hospitalized Increase,3 Day Hospitalized Inc Avg,Deaths,Deaths per Mil,Deaths Increase,3 Day Deaths Inc Avg
1485,2020-04-04,NC,"10,488,084",10.49,272.67,209.57,2402.0,228.98,309.0,36371.0,6866.0,4176.67,38773.0,3696.19,7175.0,0.0,0.0,0.0,0.0,24.0,2.29,5.0,4.67
1486,2020-04-03,NC,"10,488,084",10.49,198.33,190.0,2093.0,199.52,236.0,29505.0,2683.0,2830.67,31598.0,3012.2,2919.0,0.0,0.0,0.0,0.0,19.0,1.81,3.0,3.67
1487,2020-04-02,NC,"10,488,084",10.49,183.33,174.43,1857.0,177.03,273.0,26822.0,2163.0,2605.0,28679.0,2733.94,2436.0,0.0,0.0,0.0,0.0,16.0,1.53,6.0,3.33
1488,2020-04-01,NC,"10,488,084",10.49,181.33,154.29,1584.0,151.0,86.0,24659.0,3051.0,2432.67,26243.0,2501.72,3137.0,0.0,0.0,0.0,0.0,10.0,0.95,2.0,2.0
1489,2020-03-31,NC,"10,488,084",10.49,187.67,157.14,1498.0,142.8,191.0,21608.0,2051.0,1859.67,23106.0,2202.67,2242.0,0.0,0.0,0.0,0.0,8.0,0.76,2.0,1.33
1490,2020-03-30,NC,"10,488,084",10.49,181.33,144.29,1307.0,124.59,267.0,19557.0,1652.0,1909.33,20864.0,1988.94,1919.0,0.0,0.0,0.0,0.0,6.0,0.57,2.0,1.0
1491,2020-03-29,NC,"10,488,084",10.49,134.67,112.14,1040.0,99.14,105.0,17905.0,1313.0,2011.67,18945.0,1806.01,1418.0,0.0,0.0,0.0,0.0,4.0,0.38,0.0,0.67
1492,2020-03-28,NC,"10,488,084",10.49,143.67,107.29,935.0,89.13,172.0,16592.0,2219.0,2346.0,17527.0,1670.83,2391.0,0.0,0.0,0.0,0.0,4.0,0.38,1.0,1.0
1493,2020-03-27,NC,"10,488,084",10.49,121.67,89.43,763.0,72.74,127.0,14373.0,2099.0,2199.0,15136.0,1442.9,2226.0,0.0,0.0,0.0,0.0,3.0,0.29,1.0,1.0
1494,2020-03-26,NC,"10,488,084",10.49,113.0,77.0,636.0,60.63,132.0,12274.0,2289.0,1490.67,12910.0,1230.7,2421.0,0.0,0.0,0.0,0.0,2.0,0.19,1.0,0.67
1495,2020-03-25,NC,"10,488,084",10.49,83.0,63.0,504.0,48.05,106.0,9985.0,1844.0,1350.33,10489.0,999.9,1950.0,0.0,0.0,0.0,0.0,1.0,0.1,1.0,0.33
1496,2020-03-24,NC,"10,488,084",10.49,71.33,51.14,398.0,37.94,101.0,8141.0,0.0,1087.67,8539.0,814.01,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1497,2020-03-23,NC,"10,488,084",10.49,53.33,37.71,297.0,28.31,42.0,8141.0,1958.0,1735.0,8438.0,804.39,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1498,2020-03-22,NC,"10,488,084",10.49,52.67,31.86,255.0,24.31,71.0,6183.0,1091.0,1311.0,6438.0,613.73,1162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1499,2020-03-21,NC,"10,488,084",10.49,40.33,23.0,184.0,17.54,47.0,5092.0,1996.0,1142.0,5276.0,502.96,2043.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1500,2020-03-20,NC,"10,488,084",10.49,32.33,17.43,137.0,13.06,40.0,3096.0,688.0,906.33,3233.0,308.2,728.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1501,2020-03-19,NC,"10,488,084",10.49,21.33,12.14,97.0,9.25,34.0,2408.0,621.0,725.33,2505.0,238.8,655.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1502,2020-03-18,NC,"10,488,084",10.49,10.33,8.0,63.0,6.01,23.0,1787.0,1313.0,530.33,1850.0,176.36,1336.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1503,2020-03-17,NC,"10,488,084",10.49,5.67,4.71,40.0,3.81,7.0,474.0,178.0,118.0,514.0,49.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1504,2020-03-16,NC,"10,488,084",10.49,6.0,4.43,33.0,3.15,1.0,296.0,69.0,76.0,329.0,31.36,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1505,2020-03-15,NC,"10,488,084",10.49,6.67,4.29,32.0,3.05,9.0,227.0,90.0,62.33,259.0,24.69,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1506,2020-03-14,NC,"10,488,084",10.49,5.33,3.0,23.0,2.19,8.0,137.0,51.0,51.0,160.0,15.25,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1507,2020-03-13,NC,"10,488,084",10.49,2.67,1.86,15.0,1.43,3.0,86.0,26.0,31.33,101.0,9.63,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1508,2020-03-12,NC,"10,488,084",10.49,3.33,1.57,12.0,1.14,5.0,60.0,60.0,23.33,72.0,6.86,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1509,2020-03-11,NC,"10,488,084",10.49,1.67,0.86,7.0,0.67,0.0,0.0,0.0,1.67,7.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1510,2020-03-10,NC,"10,488,084",10.49,1.67,0,7.0,0.67,5.0,0.0,0.0,1.67,7.0,0.67,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1511,2020-03-09,NC,"10,488,084",10.49,0.0,0,2.0,0.19,0.0,0.0,0.0,0.0,2.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1512,2020-03-08,NC,"10,488,084",10.49,0.33,0,2.0,0.19,0.0,0.0,0.0,0.33,2.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1513,2020-03-07,NC,"10,488,084",10.49,0.33,0,2.0,0.19,0.0,0.0,0.0,0.33,2.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1514,2020-03-06,NC,"10,488,084",10.49,0.33,0,2.0,0.19,1.0,0.0,0.0,0.33,2.0,0.19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1515,2020-03-05,NC,"10,488,084",10.49,0,0,1.0,0.1,0.0,0.0,0.0,0,1.0,0.1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
1516,2020-03-04,NC,"10,488,084",10.49,0,0,1.0,0.1,0.0,0.0,0.0,0,1.0,0.1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
1517,2020-04-28,ND,"762,062",0.76,62.67,49.57,991.0,1303.95,49.0,22732.0,1240.0,1457.67,23723.0,31214.47,1289.0,79.0,103.95,2.0,3.0,19.0,25.0,0.0,1.0
1518,2020-04-27,ND,"762,062",0.76,64.67,45.0,942.0,1239.47,75.0,21492.0,1642.0,1661.67,22434.0,29518.42,1717.0,77.0,101.32,6.0,3.33,19.0,25.0,2.0,1.33
1519,2020-04-26,ND,"762,062",0.76,52.67,40.29,867.0,1140.79,64.0,19850.0,1303.0,1462.33,20717.0,27259.21,1367.0,71.0,93.42,1.0,2.0,17.0,22.37,1.0,0.67
1520,2020-04-25,ND,"762,062",0.76,41.33,39.29,803.0,1056.58,55.0,18547.0,1846.0,1253.67,19350.0,25460.53,1901.0,70.0,92.11,3.0,2.67,16.0,21.05,1.0,0.67
1521,2020-04-24,ND,"762,062",0.76,34.67,44.14,748.0,984.21,39.0,16701.0,1080.0,820.67,17449.0,22959.21,1119.0,67.0,88.16,2.0,4.33,15.0,19.74,0.0,0.67
1522,2020-04-23,ND,"762,062",0.76,27.33,45.14,709.0,932.89,30.0,15621.0,711.0,527.67,16330.0,21486.84,741.0,65.0,85.53,3.0,4.0,15.0,19.74,1.0,0.67
1523,2020-04-22,ND,"762,062",0.76,31.33,44.86,679.0,893.42,35.0,14910.0,567.0,653.0,15589.0,20511.84,602.0,62.0,81.58,8.0,3.67,14.0,18.42,1.0,1.33
1524,2020-04-21,ND,"762,062",0.76,38.67,43.29,644.0,847.37,17.0,14343.0,223.0,674.67,14987.0,19719.74,240.0,54.0,71.05,1.0,2.33,13.0,17.11,0.0,1.33
1525,2020-04-20,ND,"762,062",0.76,62.67,42.29,627.0,825.0,42.0,14120.0,1075.0,801.67,14747.0,19403.95,1117.0,53.0,69.74,2.0,2.0,13.0,17.11,3.0,1.33
1526,2020-04-19,ND,"762,062",0.76,64.0,39.57,585.0,769.74,57.0,13045.0,610.0,642.0,13630.0,17934.21,667.0,51.0,67.11,4.0,2.0,10.0,13.16,1.0,0.33
1527,2020-04-18,ND,"762,062",0.76,54.33,33.57,528.0,694.74,89.0,12435.0,532.0,548.67,12963.0,17056.58,621.0,47.0,61.84,0.0,1.0,9.0,11.84,0.0,0.0
1528,2020-04-17,ND,"762,062",0.76,32.67,23.0,439.0,577.63,46.0,11903.0,592.0,475.33,12342.0,16239.47,638.0,47.0,61.84,2.0,1.67,9.0,11.84,0.0,0.0
1529,2020-04-16,ND,"762,062",0.76,20.67,17.71,393.0,517.11,28.0,11311.0,359.0,307.67,11704.0,15400.0,387.0,45.0,59.21,1.0,1.67,9.0,11.84,0.0,0.33
1530,2020-04-15,ND,"762,062",0.76,19.0,16.29,365.0,480.26,24.0,10952.0,377.0,322.33,11317.0,14890.79,401.0,44.0,57.89,2.0,1.67,9.0,11.84,0.0,0.33
1531,2020-04-14,ND,"762,062",0.76,16.0,14.86,341.0,448.68,10.0,10575.0,125.0,278.67,10916.0,14363.16,135.0,42.0,55.26,2.0,2.0,9.0,11.84,1.0,0.67
1532,2020-04-13,ND,"762,062",0.76,17.67,15.14,331.0,435.53,23.0,10450.0,408.0,391.0,10781.0,14185.53,431.0,40.0,52.63,1.0,1.33,8.0,10.53,0.0,0.67
1533,2020-04-12,ND,"762,062",0.76,13.0,14.43,308.0,405.26,15.0,10042.0,255.0,453.33,10350.0,13618.42,270.0,39.0,51.32,3.0,1.67,8.0,10.53,1.0,1.0
1534,2020-04-11,ND,"762,062",0.76,14.0,15.29,293.0,385.53,15.0,9787.0,457.0,509.33,10080.0,13263.16,472.0,36.0,47.37,0.0,0.67,7.0,9.21,1.0,1.0
1535,2020-04-10,ND,"762,062",0.76,13.67,15.0,278.0,365.79,9.0,9330.0,609.0,635.0,9608.0,12642.11,618.0,36.0,47.37,2.0,1.0,6.0,7.89,1.0,0.67
1536,2020-04-09,ND,"762,062",0.76,14.67,15.71,269.0,353.95,18.0,8721.0,420.0,592.33,8990.0,11828.95,438.0,34.0,44.74,0.0,0.67,5.0,6.58,1.0,0.67
1537,2020-04-08,ND,"762,062",0.76,14.67,15.57,251.0,330.26,14.0,8301.0,835.0,588.33,8552.0,11252.63,849.0,34.0,44.74,1.0,1.0,4.0,5.26,0.0,0.33
1538,2020-04-07,ND,"762,062",0.76,17.0,15.86,237.0,311.84,12.0,7466.0,478.0,498.67,7703.0,10135.53,490.0,33.0,43.42,1.0,1.0,4.0,5.26,1.0,0.33
1539,2020-04-06,ND,"762,062",0.76,17.33,16.57,225.0,296.05,18.0,6988.0,408.0,471.67,7213.0,9490.79,426.0,32.0,42.11,1.0,1.0,3.0,3.95,0.0,0.0
1540,2020-04-05,ND,"762,062",0.76,16.0,15.57,207.0,272.37,21.0,6580.0,559.0,602.33,6787.0,8930.26,580.0,31.0,40.79,1.0,1.0,3.0,3.95,0.0,0.0
1541,2020-04-04,ND,"762,062",0.76,14.67,14.71,186.0,244.74,13.0,6021.0,396.0,571.33,6207.0,8167.11,409.0,30.0,39.47,1.0,2.33,3.0,3.95,0.0,0.0
1542,2020-04-03,ND,"762,062",0.76,15.67,15.43,173.0,227.63,14.0,5625.0,804.0,513.67,5798.0,7628.95,818.0,29.0,38.16,1.0,2.67,3.0,3.95,0.0,0.0
1543,2020-04-02,ND,"762,062",0.76,16.67,15.29,159.0,209.21,17.0,4821.0,470.0,381.0,4980.0,6552.63,487.0,28.0,36.84,5.0,3.0,3.0,3.95,0.0,0.33
1544,2020-04-01,ND,"762,062",0.76,14.67,14.71,142.0,186.84,16.0,4351.0,220.0,346.67,4493.0,5911.84,236.0,23.0,30.26,2.0,2.0,3.0,3.95,0.0,0.67
1545,2020-03-31,ND,"762,062",0.76,14.33,13.14,126.0,165.79,17.0,4131.0,403.0,455.0,4257.0,5601.32,420.0,21.0,27.63,2.0,1.67,3.0,3.95,1.0,0.67
1546,2020-03-30,ND,"762,062",0.76,14.67,11.29,109.0,143.42,11.0,3728.0,373.0,448.33,3837.0,5048.68,384.0,19.0,25.0,2.0,2.0,2.0,2.63,1.0,0.67
1547,2020-03-29,ND,"762,062",0.76,15.33,10.0,98.0,128.95,15.0,3355.0,546.0,454.0,3453.0,4543.42,561.0,17.0,22.37,1.0,2.33,1.0,1.32,0.0,0.33
1548,2020-03-28,ND,"762,062",0.76,14.67,7.86,83.0,109.21,18.0,2809.0,382.0,373.0,2892.0,3805.26,400.0,16.0,21.05,3.0,2.67,1.0,1.32,1.0,0.33
1549,2020-03-27,ND,"762,062",0.76,10.33,6.43,65.0,85.53,13.0,2427.0,388.0,334.67,2492.0,3278.95,401.0,13.0,17.11,3.0,2.67,0.0,0.0,0.0,0.0
1550,2020-03-26,ND,"762,062",0.76,7.33,5.29,52.0,68.42,13.0,2039.0,305.0,236.0,2091.0,2751.32,318.0,10.0,13.16,2.0,2.0,0.0,0.0,0.0,0.0
1551,2020-03-25,ND,"762,062",0.76,3.67,4.71,39.0,51.32,5.0,1734.0,280.0,161.67,1773.0,2332.89,285.0,8.0,10.53,3.0,1.67,0.0,0.0,0.0,0.0
1552,2020-03-24,ND,"762,062",0.76,2.0,4.43,34.0,44.74,4.0,1454.0,101.0,106.33,1488.0,1957.89,105.0,5.0,6.58,1.0,0.67,0.0,0.0,0.0,0.0
1553,2020-03-23,ND,"762,062",0.76,3.33,4.14,30.0,39.47,2.0,1353.0,93.0,187.67,1383.0,1819.74,95.0,4.0,5.26,1.0,1.33,0.0,0.0,0.0,0.0
1554,2020-03-22,ND,"762,062",0.76,4.33,3.86,28.0,36.84,0.0,1260.0,119.0,260.0,1288.0,1694.74,119.0,3.0,3.95,0.0,1.0,0.0,0.0,0.0,0.0
1555,2020-03-21,ND,"762,062",0.76,7.33,3.86,28.0,36.84,8.0,1141.0,341.0,298.33,1169.0,1538.16,349.0,3.0,3.95,3.0,1.0,0.0,0.0,0.0,0.0
1556,2020-03-20,ND,"762,062",0.76,5.67,2.71,20.0,26.32,5.0,800.0,307.0,199.0,820.0,1078.95,312.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1557,2020-03-19,ND,"762,062",0.76,4.67,2.0,15.0,19.74,9.0,493.0,225.0,128.0,508.0,668.42,234.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1558,2020-03-18,ND,"762,062",0.76,1.67,0.86,6.0,7.89,3.0,268.0,48.0,59.33,274.0,360.53,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1559,2020-03-17,ND,"762,062",0.76,0.67,0.43,3.0,3.95,2.0,220.0,97.0,56.0,223.0,293.42,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1560,2020-03-16,ND,"762,062",0.76,0.0,0.14,1.0,1.32,0.0,123.0,28.0,28.0,124.0,163.16,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1561,2020-03-15,ND,"762,062",0.76,0.0,0.14,1.0,1.32,0.0,95.0,41.0,27.67,96.0,126.32,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1562,2020-03-14,ND,"762,062",0.76,0.33,0.14,1.0,1.32,0.0,54.0,15.0,16.0,55.0,72.37,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1563,2020-03-13,ND,"762,062",0.76,0.33,0,1.0,1.32,0.0,39.0,27.0,11.33,40.0,52.63,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1564,2020-03-12,ND,"762,062",0.76,0.33,0,1.0,1.32,1.0,12.0,5.0,4.33,13.0,17.11,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1565,2020-03-11,ND,"762,062",0.76,0.0,0,0.0,0.0,0.0,7.0,1.0,2.33,7.0,9.21,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1566,2020-03-10,ND,"762,062",0.76,0.0,0,0.0,0.0,0.0,6.0,6.0,2.0,6.0,7.89,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1567,2020-03-09,ND,"762,062",0.76,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1568,2020-03-08,ND,"762,062",0.76,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
1569,2020-03-07,ND,"762,062",0.76,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
1570,2020-04-28,NE,"1,934,408",1.93,312.33,244.29,3358.0,1739.9,330.0,20247.0,912.0,1210.67,23605.0,12230.57,1242.0,0.0,0.0,0.0,0.0,55.0,28.5,-1.0,1.67
1571,2020-04-27,NE,"1,934,408",1.93,301.33,222.0,3028.0,1568.91,296.0,19335.0,839.0,1250.33,22363.0,11587.05,1135.0,0.0,0.0,0.0,0.0,56.0,29.02,3.0,3.0
1572,2020-04-26,NE,"1,934,408",1.93,306.33,206.43,2732.0,1415.54,311.0,18496.0,944.0,1289.33,21228.0,10998.96,1255.0,0.0,0.0,0.0,0.0,53.0,27.46,3.0,2.67
1573,2020-04-25,NE,"1,934,408",1.93,233.0,183.29,2421.0,1254.4,297.0,17552.0,1064.0,1098.0,19973.0,10348.7,1361.0,0.0,0.0,0.0,0.0,50.0,25.91,3.0,4.0
1574,2020-04-24,NE,"1,934,408",1.93,158.67,151.14,2124.0,1100.52,311.0,16488.0,941.0,746.67,18612.0,9643.52,1252.0,0.0,0.0,0.0,0.0,47.0,24.35,2.0,4.67
1575,2020-04-23,NE,"1,934,408",1.93,113.0,123.0,1813.0,939.38,91.0,15547.0,590.0,560.0,17360.0,8994.82,681.0,0.0,0.0,0.0,0.0,45.0,23.32,7.0,5.67
1576,2020-04-22,NE,"1,934,408",1.93,145.0,117.29,1722.0,892.23,74.0,14957.0,233.0,701.33,16679.0,8641.97,307.0,0.0,0.0,0.0,0.0,38.0,19.69,5.0,3.33
1577,2020-04-21,NE,"1,934,408",1.93,170.0,111.0,1648.0,853.89,174.0,14724.0,518.0,898.33,16372.0,8482.9,692.0,0.0,0.0,0.0,0.0,33.0,17.1,5.0,3.0
1578,2020-04-20,NE,"1,934,408",1.93,136.0,94.29,1474.0,763.73,187.0,14206.0,918.0,858.67,15680.0,8124.35,1105.0,0.0,0.0,0.0,0.0,28.0,14.51,0.0,1.33
1579,2020-04-19,NE,"1,934,408",1.93,111.67,70.86,1287.0,666.84,149.0,13288.0,749.0,760.33,14575.0,7551.81,898.0,0.0,0.0,0.0,0.0,28.0,14.51,4.0,2.33
1580,2020-04-18,NE,"1,934,408",1.93,79.0,62.57,1138.0,589.64,72.0,12539.0,501.0,649.33,13677.0,7086.53,573.0,0.0,0.0,0.0,0.0,24.0,12.44,0.0,1.33
1581,2020-04-17,NE,"1,934,408",1.93,65.0,61.57,1066.0,552.33,114.0,12038.0,696.0,582.33,13104.0,6789.64,810.0,0.0,0.0,0.0,0.0,24.0,12.44,3.0,2.0
1582,2020-04-16,NE,"1,934,408",1.93,46.0,55.0,952.0,493.26,51.0,11342.0,514.0,440.67,12294.0,6369.95,565.0,0.0,0.0,0.0,0.0,21.0,10.88,1.0,1.33
1583,2020-04-15,NE,"1,934,408",1.93,36.67,54.57,901.0,466.84,30.0,10828.0,342.0,346.0,11729.0,6077.2,372.0,0.0,0.0,0.0,0.0,20.0,10.36,2.0,1.0
1584,2020-04-14,NE,"1,934,408",1.93,57.0,60.57,871.0,451.3,57.0,10486.0,328.0,457.33,11357.0,5884.46,385.0,0.0,0.0,0.0,0.0,18.0,9.33,1.0,0.33
1585,2020-04-13,NE,"1,934,408",1.93,59.67,57.86,814.0,421.76,23.0,10158.0,258.0,539.33,10972.0,5684.97,281.0,0.0,0.0,0.0,0.0,17.0,8.81,0.0,0.67
1586,2020-04-12,NE,"1,934,408",1.93,74.67,61.14,791.0,409.84,91.0,9900.0,615.0,669.33,10691.0,5539.38,706.0,0.0,0.0,0.0,0.0,17.0,8.81,0.0,1.0
1587,2020-04-11,NE,"1,934,408",1.93,60.33,54.14,700.0,362.69,65.0,9285.0,566.0,674.67,9985.0,5173.58,631.0,0.0,0.0,0.0,0.0,17.0,8.81,2.0,1.67
1588,2020-04-10,NE,"1,934,408",1.93,62.67,50.86,635.0,329.02,68.0,8719.0,603.0,698.67,9354.0,4846.63,671.0,0.0,0.0,0.0,0.0,15.0,7.77,1.0,1.67
1589,2020-04-09,NE,"1,934,408",1.93,52.67,45.86,567.0,293.78,48.0,8116.0,674.0,632.0,8683.0,4498.96,722.0,0.0,0.0,0.0,0.0,14.0,7.25,2.0,2.0
1590,2020-04-08,NE,"1,934,408",1.93,52.0,44.14,519.0,268.91,72.0,7442.0,631.0,680.0,7961.0,4124.87,703.0,0.0,0.0,0.0,0.0,12.0,6.22,2.0,1.33
1591,2020-04-07,NE,"1,934,408",1.93,42.0,39.29,447.0,231.61,38.0,6811.0,433.0,626.33,7258.0,3760.62,471.0,0.0,0.0,0.0,0.0,10.0,5.18,2.0,1.33
1592,2020-04-06,NE,"1,934,408",1.93,43.33,37.71,409.0,211.92,46.0,6378.0,820.0,673.67,6787.0,3516.58,866.0,0.0,0.0,0.0,0.0,8.0,4.15,0.0,0.67
1593,2020-04-05,NE,"1,934,408",1.93,39.0,36.43,363.0,188.08,42.0,5558.0,500.0,565.67,5921.0,3067.88,542.0,0.0,0.0,0.0,0.0,8.0,4.15,2.0,1.0
1594,2020-04-04,NE,"1,934,408",1.93,37.0,32.14,321.0,166.32,42.0,5058.0,571.0,564.67,5379.0,2787.05,613.0,0.0,0.0,0.0,0.0,6.0,3.11,0.0,0.67
1595,2020-04-03,NE,"1,934,408",1.93,35.67,27.71,279.0,144.56,33.0,4487.0,509.0,554.33,4766.0,2469.43,542.0,0.0,0.0,0.0,0.0,6.0,3.11,1.0,1.0
1596,2020-04-02,NE,"1,934,408",1.93,33.67,24.71,246.0,127.46,36.0,3978.0,503.0,498.33,4224.0,2188.6,539.0,0.0,0.0,0.0,0.0,5.0,2.59,1.0,1.0
1597,2020-04-01,NE,"1,934,408",1.93,34.0,21.29,210.0,108.81,38.0,3475.0,544.0,536.33,3685.0,1909.33,582.0,0.0,0.0,0.0,0.0,4.0,2.07,1.0,0.67
1598,2020-03-31,NE,"1,934,408",1.93,25.33,17.14,172.0,89.12,27.0,2931.0,347.0,367.67,3103.0,1607.77,374.0,0.0,0.0,0.0,0.0,3.0,1.55,1.0,0.33
1599,2020-03-30,NE,"1,934,408",1.93,20.0,13.57,145.0,75.13,37.0,2584.0,616.0,294.33,2729.0,1413.99,653.0,0.0,0.0,0.0,0.0,2.0,1.04,0.0,0.67
1600,2020-03-29,NE,"1,934,408",1.93,11.67,8.57,108.0,55.96,12.0,1968.0,64.0,139.67,2076.0,1075.65,76.0,0.0,0.0,0.0,0.0,2.0,1.04,0.0,0.67
1601,2020-03-28,NE,"1,934,408",1.93,11.67,8.29,96.0,49.74,11.0,1904.0,143.0,211.67,2000.0,1036.27,154.0,0.0,0.0,0.0,0.0,2.0,1.04,2.0,0.67
1602,2020-03-27,NE,"1,934,408",1.93,11.0,7.57,85.0,44.04,12.0,1761.0,177.0,273.0,1846.0,956.48,189.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1603,2020-03-26,NE,"1,934,408",1.93,7.67,6.57,73.0,37.82,12.0,1584.0,280.0,417.0,1657.0,858.55,292.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1604,2020-03-25,NE,"1,934,408",1.93,4.33,5.29,61.0,31.61,9.0,1304.0,329.0,320.33,1365.0,707.25,338.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1605,2020-03-24,NE,"1,934,408",1.93,4.67,4.43,52.0,26.94,2.0,975.0,619.0,211.0,1027.0,532.12,621.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1606,2020-03-23,NE,"1,934,408",1.93,6.0,4.57,50.0,25.91,2.0,356.0,0.0,44.67,406.0,210.36,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1607,2020-03-22,NE,"1,934,408",1.93,7.0,4.43,48.0,24.87,10.0,356.0,0.0,45.67,404.0,209.33,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1608,2020-03-21,NE,"1,934,408",1.93,4.67,3.43,38.0,19.69,6.0,356.0,116.0,54.67,394.0,204.15,122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1609,2020-03-20,NE,"1,934,408",1.93,3.67,2.71,32.0,16.58,5.0,240.0,0.0,15.0,272.0,140.93,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1610,2020-03-19,NE,"1,934,408",1.93,3.0,2.43,27.0,13.99,3.0,240.0,34.0,26.33,267.0,138.34,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1611,2020-03-18,NE,"1,934,408",1.93,2.33,2.71,24.0,12.44,3.0,206.0,0.0,44.33,230.0,119.17,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1612,2020-03-17,NE,"1,934,408",1.93,2.33,2.57,21.0,10.88,3.0,206.0,36.0,44.33,227.0,117.62,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1613,2020-03-16,NE,"1,934,408",1.93,1.67,2.14,18.0,9.33,1.0,170.0,90.0,31.67,188.0,97.41,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1614,2020-03-15,NE,"1,934,408",1.93,2.33,2.29,17.0,8.81,3.0,80.0,0.0,2.33,97.0,50.26,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1615,2020-03-14,NE,"1,934,408",1.93,3.0,1.86,14.0,7.25,1.0,80.0,0.0,14.0,94.0,48.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1616,2020-03-13,NE,"1,934,408",1.93,3.33,1.86,13.0,6.74,3.0,80.0,0.0,14.33,93.0,48.19,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1617,2020-03-12,NE,"1,934,408",1.93,2.33,1.43,10.0,5.18,5.0,80.0,33.0,17.0,90.0,46.63,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1618,2020-03-11,NE,"1,934,408",1.93,1.33,0,5.0,2.59,2.0,47.0,0.0,11.33,52.0,26.94,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1619,2020-03-10,NE,"1,934,408",1.93,0.67,0,3.0,1.55,0.0,47.0,11.0,10.67,50.0,25.91,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1620,2020-03-09,NE,"1,934,408",1.93,1.0,0,3.0,1.55,2.0,36.0,19.0,7.33,39.0,20.21,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
